the_transaction_id,store,customer_id,date_order,quantity_item_on_bill,total_bill_amount
2973,1,2081,29/01/2022,7,122.4
2974,1,5067,29/01/2022,0,0
2975,1,1258,29/01/2022,3,76.8
2976,1,4683,29/01/2022,6,94.4
2977,1,6410,29/01/2022,4,64.8
2978,1,3958,29/01/2022,1,15.2
2979,1,2678,30/01/2022,2,118.4
2980,1,3599,30/01/2022,19,149.6
2981,1,5196,30/01/2022,7,172
2982,1,1933,30/01/2022,3,85.6
2983,1,502,30/01/2022,2,46.4
2984,1,416,31/01/2022,4,204.8
2985,1,6768,31/01/2022,2,35.2
2986,1,3958,31/01/2022,3,77.6
2987,1,4550,31/01/2022,5,877.6
2988,1,3656,31/01/2022,2,70.4
2989,1,7003,01/02/2022,3,197.6
2990,1,7040,01/02/2022,4,276.8
2991,1,2812,01/02/2022,2,52
2992,1,4478,01/02/2022,5,146.4
2993,1,465,01/02/2022,2,35.2
2994,1,3999,01/02/2022,2,126.4
2995,1,983,01/02/2022,6,118.4
2996,1,6507,02/02/2022,2,110.4
2997,1,501,02/02/2022,4,110.4
2998,1,593,02/02/2022,2,27.2
2999,1,1071,02/02/2022,8,208
3000,1,4087,02/02/2022,14,530.4
3001,2,4371,25/01/2022,1,12
3002,2,1434,25/01/2022,3,48
3003,2,4066,25/01/2022,3,77.6
3004,2,374,25/01/2022,1,23.2
3005,2,1621,25/01/2022,1,20
3006,2,3358,26/01/2022,2,40
3007,2,5694,26/01/2022,6,166.4
3008,2,5507,26/01/2022,3,103.2
3009,2,1798,26/01/2022,10,265.6
3010,2,913,26/01/2022,8,193.6
3011,2,110,26/01/2022,2,62.4
3012,2,5531,26/01/2022,8,95.2
3013,2,2524,26/01/2022,4,213.6
3014,2,903,26/01/2022,3,82.4
3015,2,3120,26/01/2022,4,92.8
3016,2,5835,27/01/2022,2,35.2
3017,2,5836,27/01/2022,4,54.4
3018,2,2405,27/01/2022,2,22.4
3019,2,2912,27/01/2022,6,136
3020,2,3667,27/01/2022,1,71.2
3021,2,5884,27/01/2022,1,20
3022,2,1612,27/01/2022,10,967.2
3023,2,5905,27/01/2022,3,95.2
3024,2,978,27/01/2022,3,45.6
3025,2,3317,27/01/2022,6,176
3026,2,178,27/01/2022,7,191.2
3027,2,3395,28/01/2022,3,34.4
3028,2,5967,28/01/2022,2,32
3029,2,222,28/01/2022,2,54.4
3030,2,3148,28/01/2022,3,130.4
3031,2,3695,28/01/2022,1,23.2
3032,2,2860,28/01/2022,2,38.4
3033,2,5099,28/01/2022,1,28
3034,2,6056,28/01/2022,2,94.4
3035,2,708,28/01/2022,1,23.2
3036,2,3728,28/01/2022,3,60
3037,2,6085,28/01/2022,7,352.8
3038,2,757,28/01/2022,3,125.6
3039,2,6042,28/01/2022,1,28
3040,2,1786,29/01/2022,6,147.2
3041,2,6144,29/01/2022,1,23.2
3042,2,5475,29/01/2022,2,24
3043,2,4368,29/01/2022,2,70.4
3044,2,686,29/01/2022,6,144.8
3045,2,6175,29/01/2022,1,39.2
3046,2,3017,29/01/2022,4,188.8
3047,2,3005,29/01/2022,7,168.8
3048,2,2103,29/01/2022,2,126.4
3049,2,1815,29/01/2022,1,103.2
3050,2,6281,29/01/2022,6,147.2
3051,2,429,29/01/2022,2,402.4
3052,2,3236,29/01/2022,8,188.8
3053,2,3294,29/01/2022,6,166.4
3054,2,1309,29/01/2022,2,54.4
3055,2,3517,29/01/2022,15,479.2
3056,2,4140,29/01/2022,17,540.8
3057,2,4059,29/01/2022,1,39.2
3058,2,2761,29/01/2022,4,62.4
3059,2,1284,29/01/2022,11,691.2
3060,2,4916,29/01/2022,1,47.2
3061,2,3759,29/01/2022,3,58.4
3062,2,6421,29/01/2022,6,168
3063,2,5426,29/01/2022,6,115.2
3064,2,6445,29/01/2022,6,187.2
3065,2,4343,30/01/2022,4,84
3066,2,2958,30/01/2022,6,172.8
3067,2,6482,30/01/2022,4,158.4
3068,2,4694,30/01/2022,8,413.6
3069,2,5109,30/01/2022,7,344.8
3070,2,2111,30/01/2022,8,267.2
3071,2,141,30/01/2022,-1,16.8
3072,2,6592,30/01/2022,1,79.2
3073,2,6593,30/01/2022,2,38.4
3074,2,542,30/01/2022,10,156.8
3075,2,4693,30/01/2022,7,276
3076,2,725,30/01/2022,1,20
3077,2,878,30/01/2022,4,1156.8
3078,2,4824,30/01/2022,2,14.4
3079,2,400,30/01/2022,7,178.4
3080,2,1775,30/01/2022,2,387.2
3081,2,732,30/01/2022,4,86.4
3082,2,5402,30/01/2022,13,408.8
3083,2,1621,30/01/2022,1,28
3084,2,1366,30/01/2022,4,156
3085,2,2113,30/01/2022,2,174.4
3086,2,1994,30/01/2022,3,415.2
3087,2,2079,30/01/2022,21,430.4
3088,2,1177,31/01/2022,5,134.4
3089,2,6780,31/01/2022,3,36.8
3090,2,6824,31/01/2022,3,112
3091,2,4470,31/01/2022,5,96.8
3092,2,4616,31/01/2022,4,97.6
3093,2,792,31/01/2022,1,9.6
3094,2,6901,31/01/2022,1,8
3095,2,1354,31/01/2022,3,34.4
3096,2,2961,31/01/2022,3,71.2
3097,2,6904,31/01/2022,1,55.2
3098,2,6907,31/01/2022,4,220
3099,2,1176,31/01/2022,1,23.2
3100,2,2110,31/01/2022,0,0
3101,2,3427,31/01/2022,1,31.2
3102,2,1610,31/01/2022,1,31.2
3103,2,4700,31/01/2022,3,53.6
3104,2,6993,31/01/2022,10,172
3105,2,7011,01/02/2022,14,236
3106,2,2532,01/02/2022,13,391.2
3107,2,7065,01/02/2022,3,72.8
3108,2,984,01/02/2022,10,424.8
3109,2,7071,01/02/2022,14,1265.6
3110,2,3335,01/02/2022,5,124
3111,2,3339,01/02/2022,3,77.6
3112,2,4732,01/02/2022,1,63.2
3113,2,1471,01/02/2022,4,73.6
3114,2,5389,01/02/2022,5,117.6
3115,2,1621,01/02/2022,1,20
3116,2,7187,01/02/2022,2,40.8
3117,2,1050,01/02/2022,1,23.2
3118,2,1538,01/02/2022,3,72.8
3119,2,5507,01/02/2022,7,135.2
3120,2,4025,01/02/2022,2,75.2
3121,2,3593,01/02/2022,3,280
3122,2,1678,02/02/2022,4,91.2
3123,2,2737,02/02/2022,5,156.8
3124,2,5078,02/02/2022,17,453.6
3125,2,7290,02/02/2022,4,88
3126,2,1575,02/02/2022,1,111.2
3127,2,3680,02/02/2022,7,189.6
3128,2,4473,02/02/2022,5,144
3129,2,2436,02/02/2022,2,46.4
3130,2,7352,02/02/2022,5,132
3131,2,5507,02/02/2022,6,139.2
3132,2,2023,02/02/2022,6,176
3133,2,500,02/02/2022,2,27.2
3134,2,4044,02/02/2022,4,47.2
3135,2,2985,02/02/2022,6,140.8
3136,2,5507,02/02/2022,1,39.2
3137,2,7502,02/02/2022,1,199.2
3138,2,1300,02/02/2022,1,23.2
3139,2,7521,03/02/2022,4,80.8
3140,2,7554,03/02/2022,1,7.2
3141,2,7585,03/02/2022,10,728
3142,2,4380,03/02/2022,6,124.8
3143,2,7616,03/02/2022,8,272
3144,2,7631,03/02/2022,4,115.2
3145,2,70,03/02/2022,2,46.4
3146,2,4733,03/02/2022,1,31.2
3147,2,942,03/02/2022,8,427.2
3148,2,4336,03/02/2022,6,50.4
3149,2,3619,03/02/2022,4,124
3150,2,4734,03/02/2022,2,8
3151,2,7720,04/02/2022,2,29.6
3152,2,2610,04/02/2022,1,79.2
3153,2,7733,04/02/2022,9,253.6
3154,2,7736,04/02/2022,1,23.2
3155,2,7747,04/02/2022,1,23.2
3156,2,7748,04/02/2022,9,218.4
3157,2,2077,04/02/2022,10,212
3158,2,7756,04/02/2022,3,189.6
3159,2,2725,04/02/2022,3,106.4
3160,2,3971,04/02/2022,1,47.2
3161,2,281,04/02/2022,5,133.6
3162,2,7808,04/02/2022,4,158.4
3163,2,4349,04/02/2022,1,20
3164,2,573,04/02/2022,7,176
3165,2,2319,04/02/2022,1,12
3166,2,2447,04/02/2022,1,39.2
3167,2,806,04/02/2022,2,78.4
3168,2,3724,04/02/2022,0,0
3169,2,7847,04/02/2022,13,269.6
3170,2,3052,04/02/2022,1,367.2
3171,2,7850,04/02/2022,8,93.6
3172,2,3417,04/02/2022,5,40.8
3173,2,655,04/02/2022,7,112
3174,2,3122,04/02/2022,3,709.6
3175,2,1980,25/01/2022,6,137.6
3176,2,1296,26/01/2022,2,67.2
3177,2,3131,26/01/2022,2,40.8
3178,2,480,26/01/2022,9,351.2
3179,2,5507,26/01/2022,3,44
3180,2,3661,26/01/2022,6,272.8
3181,2,3649,26/01/2022,6,116.8
3182,2,3461,26/01/2022,2,48.8
3183,2,3264,26/01/2022,8,313.6
3184,2,4692,26/01/2022,9,1205.6
3185,2,3745,27/01/2022,3,189.6
3186,2,4837,27/01/2022,7,213.6
3187,2,1175,27/01/2022,8,81.6
3188,2,2158,27/01/2022,9,169.6
3189,2,4766,27/01/2022,10,364.8
3190,2,5909,27/01/2022,3,58.4
3191,2,5910,27/01/2022,18,271.2
3192,2,2513,27/01/2022,6,145.6
3193,2,448,27/01/2022,9,574.4
3194,2,4992,28/01/2022,1,95.2
3195,2,5990,28/01/2022,19,1304.8
3196,2,5996,28/01/2022,1,23.2
3197,2,4967,28/01/2022,3,63.2
3198,2,2245,28/01/2022,2,70.4
3199,2,2325,28/01/2022,13,591.2
3200,2,6065,28/01/2022,2,110.4
3201,2,5330,28/01/2022,1,6.4
3202,2,3001,28/01/2022,2,15.2
3203,2,4047,29/01/2022,17,392
3204,2,2755,29/01/2022,10,428.8
3205,2,5507,29/01/2022,8,249.6
3206,2,6155,29/01/2022,1,31.2
3207,2,3573,29/01/2022,6,153.6
3208,2,6191,29/01/2022,11,293.6
3209,2,2286,29/01/2022,2,46.4
3210,2,4030,29/01/2022,2,38.4
3211,2,2512,29/01/2022,12,284.8
3212,2,6270,29/01/2022,7,316.8
3213,2,6269,29/01/2022,1,47.2
3214,2,6284,29/01/2022,2,195.2
3215,2,2211,29/01/2022,9,226.4
3216,2,899,29/01/2022,9,108.8
3217,2,1764,29/01/2022,2,27.2
3218,2,841,29/01/2022,7,248
3219,2,2718,29/01/2022,6,132.8
3220,2,6293,29/01/2022,1,15.2
3221,2,4745,29/01/2022,2,46.4
3222,2,1028,29/01/2022,1,15.2
3223,2,6420,29/01/2022,2,46.4
3224,2,6432,29/01/2022,4,89.6
3225,2,4582,29/01/2022,8,236.8
3226,2,3093,29/01/2022,12,544
3227,2,3802,29/01/2022,3,149.6
3228,2,3254,30/01/2022,4,113.6
3229,2,2509,30/01/2022,7,164
3230,2,4865,30/01/2022,4,34.4
3231,2,1621,30/01/2022,6,173.6
3232,2,2034,30/01/2022,1,55.2
3233,2,6525,30/01/2022,6,43.2
3234,2,3968,30/01/2022,2,51.2
3235,2,833,30/01/2022,5,63.2
3236,2,1709,30/01/2022,3,143.2
3237,2,6628,30/01/2022,1,4
3238,2,4935,30/01/2022,2,75.2
3239,2,4234,30/01/2022,1,23.2
3240,2,402,30/01/2022,5,432.8
3241,2,5025,30/01/2022,6,131.2
3242,2,6718,30/01/2022,4,100.8
3243,2,3330,30/01/2022,3,109.6
3244,2,200,30/01/2022,2,51.2
3245,2,6777,31/01/2022,4,145.6
3246,2,6776,31/01/2022,3,60
3247,2,1981,31/01/2022,5,94.4
3248,2,3841,31/01/2022,5,124
3249,2,1384,31/01/2022,2,94.4
3250,2,6856,31/01/2022,4,124.8
3251,2,6876,31/01/2022,2,30.4
3252,2,3796,31/01/2022,12,802.4
3253,2,6932,31/01/2022,7,148
3254,2,391,31/01/2022,5,180
3255,2,1621,31/01/2022,1,12
3256,2,6992,31/01/2022,8,127.2
3257,2,3158,01/02/2022,2,40.8
3258,2,2455,01/02/2022,5,104
3259,2,4291,01/02/2022,7,364.8
3260,2,5057,01/02/2022,9,219.2
3261,2,1166,01/02/2022,5,64.8
3262,2,5240,01/02/2022,6,270.4
3263,2,7057,01/02/2022,3,61.6
3264,2,3693,01/02/2022,5,149.6
3265,2,2618,01/02/2022,5,81.6
3266,2,3368,01/02/2022,3,64
3267,2,3035,01/02/2022,6,198.4
3268,2,5507,01/02/2022,4,26.4
3269,2,7106,01/02/2022,2,78.4
3270,2,1246,01/02/2022,13,132
3271,2,2490,01/02/2022,5,129.6
3272,2,4282,01/02/2022,1,15.2
3273,2,3247,01/02/2022,7,100
3274,2,2547,01/02/2022,1,55.2
3275,2,3807,01/02/2022,11,315.2
3276,2,7205,01/02/2022,4,130.4
3277,2,3146,01/02/2022,3,154.4
3278,2,7218,01/02/2022,4,70.4
3279,2,5388,01/02/2022,5,88
3280,2,5507,01/02/2022,5,191.2
3281,2,7267,01/02/2022,3,87.2
3282,2,7262,01/02/2022,6,178.4
3283,2,7281,02/02/2022,1,60
3284,2,3731,02/02/2022,7,139.2
3285,2,7288,02/02/2022,2,59.2
3286,2,3604,02/02/2022,11,276.8
3287,2,1621,02/02/2022,1,15.2
3288,2,817,02/02/2022,11,256
3289,2,3380,02/02/2022,1,4
3290,2,5403,02/02/2022,4,124.8
3291,2,4770,02/02/2022,3,218.4
3292,2,4995,02/02/2022,7,196
3293,2,241,02/02/2022,1,15.2
3294,2,2330,02/02/2022,1,7.2
3295,2,4374,02/02/2022,4,54.4
3296,2,3200,02/02/2022,1,47.2
3297,2,7531,03/02/2022,1,36
3298,2,1424,03/02/2022,11,1476
3299,2,7572,03/02/2022,7,252.8
3300,2,460,03/02/2022,1,31.2
3301,2,4942,03/02/2022,9,352.8
3302,2,3931,03/02/2022,3,421.6
3303,2,1249,03/02/2022,1,23.2
3304,2,5485,04/02/2022,3,66.4
3305,2,2857,04/02/2022,1,28
3306,2,2364,04/02/2022,4,48
3307,2,1298,04/02/2022,1,559.2
3308,2,7734,04/02/2022,6,224
3309,2,7794,04/02/2022,3,24
3310,2,7804,04/02/2022,2,75.2
3311,2,3647,04/02/2022,1,47.2
3312,2,5019,04/02/2022,2,62.4
3313,2,7832,04/02/2022,1,191.2
3314,2,4761,04/02/2022,1,20
3315,2,1464,04/02/2022,4,97.6
3316,2,1738,04/02/2022,12,870.4
3317,2,3685,04/02/2022,13,231.2
3318,2,2334,04/02/2022,-1,-4
3319,2,1551,04/02/2022,7,216.8
3320,2,1736,25/01/2022,4,100.8
3321,2,1621,25/01/2022,4,120.8
3322,2,5588,25/01/2022,10,244.8
3323,2,1250,25/01/2022,2,24
3324,2,5611,25/01/2022,10,212.8
3325,2,2017,25/01/2022,1,50.4
3326,2,4178,25/01/2022,3,890.4
3327,2,2616,25/01/2022,5,500
3328,2,5656,25/01/2022,1,719.2
3329,2,5659,25/01/2022,6,156.8
3330,2,5661,25/01/2022,4,92.8
3331,2,5030,26/01/2022,1,95.2
3332,2,1131,26/01/2022,6,100.8
3333,2,2207,26/01/2022,1,31.2
3334,2,5731,26/01/2022,6,173.6
3335,2,3135,26/01/2022,8,236.8
3336,2,5305,26/01/2022,9,918.4
3337,2,1133,26/01/2022,3,125.6
3338,2,2843,27/01/2022,3,36.8
3339,2,5802,27/01/2022,7,176.8
3340,2,2694,27/01/2022,7,111.2
3341,2,5861,27/01/2022,3,47.2
3342,2,1196,27/01/2022,6,151.2
3343,2,3584,27/01/2022,3,145.6
3344,2,5806,28/01/2022,-1,-36
3345,2,2414,28/01/2022,2,27.2
3346,2,5974,28/01/2022,2,78.4
3347,2,1882,28/01/2022,1,76
3348,2,5987,28/01/2022,7,215.2
3349,2,6012,28/01/2022,24,672.8
3350,2,3756,28/01/2022,6,164.8
3351,2,3835,28/01/2022,2,75.2
3352,2,5189,28/01/2022,5,301.6
3353,2,1706,28/01/2022,3,93.6
3354,2,3140,28/01/2022,9,367.2
3355,2,1383,28/01/2022,4,110.4
3356,2,3210,28/01/2022,5,88
3357,2,2491,28/01/2022,10,116
3358,2,6071,28/01/2022,3,31.2
3359,2,2095,28/01/2022,9,304
3360,2,6077,28/01/2022,1,8
3361,2,3002,28/01/2022,4,113.6
3362,2,4229,28/01/2022,1,15.2
3363,2,6110,28/01/2022,2,19.2
3364,2,6129,29/01/2022,3,103.2
3365,2,1621,29/01/2022,1,4
3366,2,606,29/01/2022,6,259.2
3367,2,4047,29/01/2022,-1,-87.2
3368,2,5853,29/01/2022,5,86.4
3369,2,6149,29/01/2022,3,58.4
3370,2,4769,29/01/2022,11,288
3371,2,1621,29/01/2022,11,138.4
3372,2,4065,29/01/2022,6,515.2
3373,2,6206,29/01/2022,4,135.2
3374,2,5507,29/01/2022,6,244.8
3375,2,216,29/01/2022,1,15.2
3376,2,6252,29/01/2022,1,7.2
3377,2,6314,29/01/2022,3,79.2
3378,2,3972,29/01/2022,7,160.8
3379,2,2047,29/01/2022,1,151.2
3380,2,1816,29/01/2022,0,0
3381,2,4032,29/01/2022,2,110.4
3382,2,3438,29/01/2022,11,246.4
3383,2,3249,29/01/2022,7,434.4
3384,2,3631,29/01/2022,1,12
3385,2,6053,29/01/2022,2,382.4
3386,2,5399,30/01/2022,4,345.6
3387,2,8,30/01/2022,2,62.4
3388,2,6536,30/01/2022,5,81.6
3389,2,6537,30/01/2022,16,467.2
3390,2,6549,30/01/2022,11,226.4
3391,2,4067,30/01/2022,11,156.8
3392,2,2435,30/01/2022,18,549.6
3393,2,1106,30/01/2022,2,35.2
3394,2,6332,30/01/2022,1,44
3395,2,2194,30/01/2022,11,219.2
3396,2,3382,30/01/2022,2,71.2
3397,2,3612,30/01/2022,1,559.2
3398,2,1875,30/01/2022,0,0
3399,2,3267,30/01/2022,4,124.8
3400,2,4335,30/01/2022,6,62.4
3401,2,1242,30/01/2022,4,164.8
3402,2,347,30/01/2022,-1,-7.2
3403,2,6712,30/01/2022,10,232
3404,2,41,30/01/2022,6,91.2
3405,2,2256,30/01/2022,6,305.6
3406,2,6750,30/01/2022,2,27.2
3407,2,3505,31/01/2022,3,87.2
3408,2,255,31/01/2022,3,154.4
3409,2,2379,31/01/2022,2,46.4
3410,2,5441,31/01/2022,2,174.4
3411,2,3980,31/01/2022,2,118.4
3412,2,2751,31/01/2022,16,548.8
3413,2,4105,31/01/2022,2,78.4
3414,2,3529,31/01/2022,9,194.4
3415,2,3538,31/01/2022,8,236.8
3416,2,3202,31/01/2022,2,126.4
3417,2,4408,31/01/2022,2,51.2
3418,2,5338,31/01/2022,7,500.8
3419,2,3481,31/01/2022,1,119.2
3420,2,1748,31/01/2022,9,192
3421,2,3524,31/01/2022,1,31.2
3422,2,2660,31/01/2022,1,95.2
3423,2,4598,01/02/2022,1,52
3424,2,1007,01/02/2022,0,0
3425,2,7036,01/02/2022,8,150.4
3426,2,7058,01/02/2022,2,51.2
3427,2,1024,01/02/2022,5,93.6
3428,2,2204,01/02/2022,15,524
3429,2,4587,01/02/2022,10,444
3430,2,3483,01/02/2022,16,222.4
3431,2,2225,01/02/2022,3,167.2
3432,2,1317,01/02/2022,2,27.2
3433,2,7122,01/02/2022,2,46.4
3434,2,3755,01/02/2022,5,133.6
3435,2,1593,01/02/2022,16,324.8
3436,2,2103,01/02/2022,2,14.4
3437,2,2177,01/02/2022,1,9.6
3438,2,2967,01/02/2022,1,15.2
3439,2,7219,01/02/2022,7,80.8
3440,2,939,01/02/2022,2,59.2
3441,2,6112,01/02/2022,11,1120
3442,2,7223,01/02/2022,1,47.2
3443,2,7128,01/02/2022,0,0
3444,2,2381,01/02/2022,3,19.2
3445,2,7256,01/02/2022,5,184.8
3446,2,3136,02/02/2022,4,48
3447,2,3103,02/02/2022,3,309.6
3448,2,3804,02/02/2022,2,46.4
3449,2,6284,02/02/2022,5,157.6
3450,2,7358,02/02/2022,1,20
3451,2,796,02/02/2022,1,23.2
3452,2,4635,02/02/2022,8,168
3453,2,7378,02/02/2022,10,176
3454,2,2766,02/02/2022,3,101.6
3455,2,7394,02/02/2022,1,63.2
3456,2,4029,02/02/2022,2,60.8
3457,2,2729,02/02/2022,7,196
3458,2,3855,02/02/2022,8,211.2
3459,2,3282,02/02/2022,3,85.6
3460,2,1716,02/02/2022,1,7.2
3461,2,5321,02/02/2022,2,814.4
3462,2,7464,02/02/2022,6,192
3463,2,630,02/02/2022,21,468.8
3464,2,7478,02/02/2022,3,22.4
3465,2,7525,03/02/2022,2,27.2
3466,2,7530,03/02/2022,3,82.4
3467,2,3049,03/02/2022,2,14.4
3468,2,4284,03/02/2022,1,15.2
3469,2,1238,03/02/2022,6,114.4
3470,2,7586,03/02/2022,4,47.2
3471,2,3754,03/02/2022,3,74.4
3472,2,3806,03/02/2022,5,149.6
3473,2,7605,03/02/2022,6,103.2
3474,2,4774,03/02/2022,2,62.4
3475,2,7693,03/02/2022,2,406.4
3476,2,5509,03/02/2022,1,31.2
3477,2,4064,04/02/2022,4,108
3478,2,7724,04/02/2022,1,15.2
3479,2,3587,04/02/2022,12,516.8
3480,2,7738,04/02/2022,3,61.6
3481,2,7750,04/02/2022,1,39.2
3482,2,4139,04/02/2022,8,107.2
3483,2,2599,04/02/2022,2,56
3484,2,1187,04/02/2022,7,261.6
3485,2,2621,04/02/2022,3,82.4
3486,2,7834,04/02/2022,3,154.4
3487,2,3021,04/02/2022,6,342.4
3488,2,2334,04/02/2022,3,133.6
3489,2,3306,04/02/2022,1,31.2
3490,2,3087,04/02/2022,1,31.2
3491,2,5540,25/01/2022,2,35.2
3492,2,1797,25/01/2022,1,119.2
3493,2,3057,25/01/2022,7,197.6
3494,2,4111,25/01/2022,1,12
3495,2,3707,25/01/2022,0,0
3496,2,2462,25/01/2022,9,245.6
3497,2,161,25/01/2022,2,342.4
3498,2,2898,25/01/2022,3,61.6
3499,2,102,25/01/2022,4,140.8
3500,2,5640,25/01/2022,2,54.4
3501,2,2561,26/01/2022,5,45.6
3502,2,1430,26/01/2022,2,67.2
3503,2,3288,26/01/2022,9,298.4
3504,2,3611,27/01/2022,1,23.2
3505,2,2545,27/01/2022,4,102.4
3506,2,1585,27/01/2022,2,187.2
3507,2,1324,27/01/2022,8,256
3508,2,3744,27/01/2022,1,6.4
3509,2,1334,27/01/2022,3,197.6
3510,2,5943,27/01/2022,1,143.2
3511,2,2936,28/01/2022,1,7.2
3512,2,4190,28/01/2022,3,92
3513,2,5968,28/01/2022,2,24
3514,2,2344,28/01/2022,1,71.2
3515,2,2192,28/01/2022,4,121.6
3516,2,6004,28/01/2022,2,94.4
3517,2,3733,28/01/2022,3,181.6
3518,2,2799,28/01/2022,6,296
3519,2,6028,28/01/2022,2,12.8
3520,2,6037,28/01/2022,2,28.8
3521,2,1905,28/01/2022,6,148.8
3522,2,3741,28/01/2022,1,111.2
3523,2,4511,28/01/2022,1,20
3524,2,4229,28/01/2022,1,39.2
3525,2,5397,29/01/2022,1,28
3526,2,2811,29/01/2022,2,31.2
3527,2,6136,29/01/2022,2,118.4
3528,2,4567,29/01/2022,12,186.4
3529,2,6141,29/01/2022,2,62.4
3530,2,6162,29/01/2022,10,136.8
3531,2,3422,29/01/2022,7,153.6
3532,2,4197,29/01/2022,2,24
3533,2,4120,29/01/2022,4,102.4
3534,2,4919,29/01/2022,1,67.2
3535,2,6218,29/01/2022,4,84
3536,2,2611,29/01/2022,7,207.2
3537,2,4543,29/01/2022,2,91.2
3538,2,5052,29/01/2022,3,63.2
3539,2,4916,29/01/2022,2,40
3540,2,6364,29/01/2022,3,124.8
3541,2,4750,29/01/2022,16,675.2
3542,2,6391,29/01/2022,4,122.4
3543,2,1134,29/01/2022,6,158.4
3544,2,756,29/01/2022,11,355.2
3545,2,1832,29/01/2022,3,106.4
3546,2,470,29/01/2022,0,0
3547,2,2642,30/01/2022,1,15.2
3548,2,3911,30/01/2022,2,94.4
3549,2,6460,30/01/2022,5,91.2
3550,2,2557,30/01/2022,15,372
3551,2,2030,30/01/2022,5,41.6
3552,2,4754,30/01/2022,4,172.8
3553,2,6541,30/01/2022,4,167.2
3554,2,3876,30/01/2022,1,143.2
3555,2,1255,30/01/2022,6,276.8
3556,2,3192,30/01/2022,5,88.8
3557,2,6330,30/01/2022,3,67.2
3558,2,1659,30/01/2022,8,326.4
3559,2,721,30/01/2022,3,95.2
3560,2,4879,30/01/2022,10,319.2
3561,2,3388,30/01/2022,4,89.6
3562,2,6634,30/01/2022,7,282.4
3563,2,6645,30/01/2022,16,372.8
3564,2,3455,30/01/2022,2,78.4
3565,2,6674,30/01/2022,4,140.8
3566,2,1621,30/01/2022,1,20
3567,2,2697,30/01/2022,6,419.2
3568,2,4509,30/01/2022,3,226.4
3569,2,2752,30/01/2022,1,20
3570,2,344,30/01/2022,8,265.6
3571,2,3789,30/01/2022,3,213.6
3572,2,1085,31/01/2022,1,23.2
3573,2,3841,31/01/2022,7,112.8
3574,2,1621,31/01/2022,2,75.2
3575,2,6887,31/01/2022,2,51.2
3576,2,6902,31/01/2022,9,224.8
3577,2,1621,31/01/2022,1,4
3578,2,581,31/01/2022,3,170.4
3579,2,6931,31/01/2022,5,1432.8
3580,2,4731,31/01/2022,1,23.2
3581,2,4401,31/01/2022,8,136
3582,2,4094,31/01/2022,3,42.4
3583,2,699,31/01/2022,4,236
3584,2,1603,01/02/2022,5,133.6
3585,2,1913,01/02/2022,1,63.2
3586,2,7077,01/02/2022,1,31.2
3587,2,1621,01/02/2022,1,15.2
3588,2,6983,01/02/2022,0,0
3589,2,2225,01/02/2022,5,180
3590,2,1151,01/02/2022,3,53.6
3591,2,5232,01/02/2022,7,247.2
3592,2,7127,01/02/2022,4,74.4
3593,2,2254,01/02/2022,2,43.2
3594,2,7138,01/02/2022,8,156
3595,2,1921,01/02/2022,2,79.2
3596,2,1866,01/02/2022,0,0
3597,2,4893,01/02/2022,5,101.6
3598,2,7153,01/02/2022,1,87.2
3599,2,1945,01/02/2022,1,39.2
3600,2,535,01/02/2022,1,111.2
3601,2,7221,01/02/2022,1,9.6
3602,2,2745,01/02/2022,4,92
3603,2,695,01/02/2022,3,64
3604,2,3761,02/02/2022,0,24
3605,2,7242,02/02/2022,1,-13.6
3606,2,4772,02/02/2022,8,257.6
3607,2,7355,02/02/2022,2,30.4
3608,2,1135,02/02/2022,0,32
3609,2,7369,02/02/2022,5,128.8
3610,2,3391,02/02/2022,1,12
3611,2,7379,02/02/2022,4,182.4
3612,2,1776,02/02/2022,13,208.8
3613,2,7429,02/02/2022,5,100
3614,2,973,02/02/2022,6,158.4
3615,2,395,02/02/2022,5,189.6
3616,2,5942,02/02/2022,2,46.4
3617,2,1621,02/02/2022,2,70.4
3618,2,3041,02/02/2022,1,15.2
3619,2,5899,02/02/2022,2,51.2
3620,2,2285,03/02/2022,2,35.2
3621,2,5511,03/02/2022,2,27.2
3622,2,5182,03/02/2022,6,345.6
3623,2,408,03/02/2022,1,44
3624,2,2945,03/02/2022,2,78.4
3625,2,7640,03/02/2022,3,395.2
3626,2,3107,03/02/2022,3,63.2
3627,2,3085,03/02/2022,0,0
3628,2,7671,03/02/2022,2,83.2
3629,2,4510,03/02/2022,3,79.2
3630,2,3509,03/02/2022,3,266.4
3631,2,2640,03/02/2022,9,200
3632,2,3492,04/02/2022,2,62.4
3633,2,1067,04/02/2022,30,768
3634,2,1621,04/02/2022,1,20
3635,2,4308,04/02/2022,4,105.6
3636,2,2292,04/02/2022,2,86.4
3637,2,1844,04/02/2022,3,133.6
3638,2,7797,04/02/2022,1,63.2
3639,2,7809,04/02/2022,5,56
3640,2,4896,04/02/2022,2,46.4
3641,2,1681,04/02/2022,1,31.2
3642,2,3583,04/02/2022,12,296.8
3643,2,1265,04/02/2022,1,87.2
3644,2,1693,04/02/2022,2,166.4
3645,2,5514,25/01/2022,0,0
3646,2,1621,25/01/2022,9,183.2
3647,2,5568,25/01/2022,1,15.2
3648,2,4859,25/01/2022,3,45.6
3649,2,4764,25/01/2022,9,1536
3650,2,2655,25/01/2022,2,46.4
3651,2,2808,25/01/2022,1,20
3652,2,734,25/01/2022,1,71.2
